payor_income,other_parent_income,share_of_net,over_federal_ceiling_50pct
140000.0,60000.0,0.5222865233086283,True
145000.0,60000.0,0.51795425050508,True
150000.0,60000.0,0.5137508679147484,True
155000.0,60000.0,0.5096740972555466,True
160000.0,60000.0,0.5057211162944005,True
165000.0,60000.0,0.5018887210845434,True
170000.0,60000.0,0.4981734509659228,False
175000.0,60000.0,0.4945716847541315,False
180000.0,60000.0,0.4910797145652522,False
185000.0,60000.0,0.4875763445444033,False
190000.0,60000.0,0.4831606466499548,False
195000.0,60000.0,0.47891616977493534,False
200000.0,60000.0,0.47483322658082056,False
205000.0,60000.0,0.47095554789274835,False
210000.0,60000.0,0.4668611717836999,False
215000.0,60000.0,0.46291075528724795,False
220000.0,60000.0,0.45960803175879494,False
225000.0,60000.0,0.45707966335793687,False
230000.0,60000.0,0.45461264884123914,False
235000.0,60000.0,0.45220532013802217,False
240000.0,60000.0,0.44985601378487655,False
245000.0,60000.0,0.4475630801432215,False
250000.0,60000.0,0.44532489070794445,False
255000.0,60000.0,0.443139843842645,False
260000.0,60000.0,0.4410063692182547,False
265000.0,60000.0,0.43892293118371706,False
270000.0,60000.0,0.4368880312579593,False
275000.0,60000.0,0.435087864187034,False
280000.0,60000.0,0.43348587267709454,False
285000.0,60000.0,0.4319149835792897,False
290000.0,60000.0,0.43037454363595834,False
295000.0,60000.0,0.42886389681813764,False
300000.0,60000.0,0.42738238735575723,False
65000.0,65000.0,0.5689043664469604,True
70000.0,65000.0,0.5650410161866704,True
75000.0,65000.0,0.5623776684420252,True
80000.0,65000.0,0.5594020405030667,True
85000.0,65000.0,0.5562196435874962,True
90000.0,65000.0,0.5529083432026135,True
95000.0,65000.0,0.5495258284158122,True
100000.0,65000.0,0.5461149134972382,True
105000.0,65000.0,0.5427073505496482,True
110000.0,65000.0,0.539326603528778,True
115000.0,65000.0,0.5359898877682056,True
120000.0,65000.0,0.532709683562881,True
125000.0,65000.0,0.5283839087000152,True
130000.0,65000.0,0.5240216457264313,True
135000.0,65000.0,0.5197653229491722,True
140000.0,65000.0,0.5156178188515466,True
145000.0,65000.0,0.5115804426428967,True
150000.0,65000.0,0.5076533074014079,True
155000.0,65000.0,0.5038356197070609,True
160000.0,65000.0,0.5001259050742988,True
165000.0,65000.0,0.49652218377697777,False
170000.0,65000.0,0.49302210816411085,False
175000.0,65000.0,0.48962306995767835,False
180000.0,65000.0,0.48632228406485345,False
185000.0,65000.0,0.48300049859188104,False
190000.0,65000.0,0.4787656136864244,False
